Lineage,SNP
VII,678
VII,657
VII,619
VII,646
VII,606
VII,405
VII,670
VII,632
VII,674
VII,654
VII,607
VII,694
VII,667
VII,633
VII,632
VII,675
VII,685
VII,725
VII,682
VII,702
VII,599
VII,689
VII,630
VII,616
VII,587
VII,585
VII,709
VII,518
VII,354
VII,703
VII,684
VII,614
VII,778
VII,690
VII,676
VII,593
VII,644
VII,716
VII,672
VII,651
VII,668
VII,557
VII,595
VII,607
VII,763
VII,577
VII,671
VII,568
VII,353
VII,346
VII,585
VII,687
VII,683
VII,665
VII,563
VII,626
VII,662
VII,608
VII,667
VII,674
VII,559
VII,575
VII,668
VII,670
VII,652
VII,533
VII,661
VII,626
VII,566
VII,754
VII,703
VII,682
VII,704
VII,678
VII,684
VII,678
VII,612
VII,569
VII,671
VII,671
VII,691
VII,730
VII,576
VII,757
VII,595
VII,677
VII,567
VII,656
VII,758
VII,573
VII,579
VII,673
VII,658
VII,751
VII,353
VII,628
VII,627
VII,556
VII,639
VII,664
VII,680
VII,577
VII,525
VII,609
VII,581
VII,728
VII,693
VII,533
VII,690
VII,671
VII,545
VII,720
VII,357
VII,664
VII,669
VII,566
VII,581
VII,599
VII,619
VII,617
VII,668
VII,586
VII,621
VII,678
VII,629
VII,699
VII,660
VII,648
VII,632
VII,671
VII,613
VII,608
VII,672
VII,574
VII,653
VII,654
VII,652
VII,598
VII,619
VII,677
VII,529
VII,668
VII,620
VII,634
VII,595
VII,596
VII,601
VII,503
VII,652
VII,605
VII,653
VII,693
VII,542
VII,634
VII,598
VII,675
VII,628
VII,579
VII,639
VII,622
VII,603
VII,575
VII,605
VII,604
VII,599
VII,642
VII,649
VII,561
VII,565
VII,636
VII,612
VII,669
VII,618
VII,614
VII,657
VII,638
VII,676
VII,611
VII,577
VII,598
VII,571
VII,603
VII,651
VII,607
VII,585
VII,688
VII,645
VII,605
VII,620
VII,583
VII,606
VII,599
VII,594
VII,563
VII,596
VII,611
VII,616
VII,594
VII,592
VII,640
VII,651
VII,626
VII,563
VII,620
VII,632
VII,692
VII,624
VII,669
VII,574
VII,636
VII,292
VII,630
VII,602
VII,582
VII,664
VII,596
VII,635
VII,622
VII,518
VII,679
VII,711
VII,656
VII,637
VII,697
VII,630
VII,618
VII,651
VII,574
VII,624
VII,655
VII,631
VII,600
VII,617
VII,705
VII,588
VII,700
VII,634
VII,635
VII,595
VII,418
VII,585
VII,596
VII,610
VII,589
VII,624
VII,681
VII,564
VII,621
VII,596
VII,707
VII,606
VII,611
VII,650
VII,647
VII,579
VII,589
VII,603
VII,673
VII,631
VII,608
VII,644
VII,564
VII,570
VII,625
VII,590
VII,701
VII,631
VII,596
VII,616
VII,625
VII,704
VII,641
VII,585
VII,613
VII,553
VII,640
VII,646
VII,593
VII,583
VII,683
VII,656
VII,635
VII,634
VII,573
VII,590
VII,598
VII,587
VII,594
VII,606
VII,580
VII,654
VII,581
VII,588
VII,625
VII,659
VII,581
VII,572
VII,495
VII,626
VII,688
VII,638
VII,652
VII,584
VII,618
VII,607
VII,610
VII,615
VII,610
VII,715
VII,575
VII,596
VII,709
VII,644
VII,714
VII,692
VII,683
VII,551
VII,632
VII,574
VII,681
VII,668
VII,653
VII,624
VII,635
VII,600
VII,499
VII,701
VII,642
VII,610
VII,645
VII,595
VII,615
VII,576
VII,632
VII,606
VII,650
VII,618
VII,490
VII,6
VII,708
VII,623
VII,666
VII,570
VII,652
VII,654
VII,644
VII,619
VII,585
VII,639
VII,554
VII,577
VII,702
VII,660
VII,549
VII,646
VII,624
VII,630
VII,670
VII,610
VII,646
VII,555
VII,662
VII,189
VII,712
VII,641
VII,676
VII,530
VII,660
VII,562
VII,558
VII,720
VII,627
VII,549
VII,684
VII,625
VII,670
VII,595
VII,590
VII,491
VII,578
VII,537
VII,623
VII,659
VII,614
VII,574
VII,595
VII,580
VII,513
VII,686
VII,607
VII,685
VII,669
VII,589
VII,612
VII,599
VII,578
VII,661
VII,655
VII,642
VII,556
VII,468
VII,490
VII,704
VII,336
VII,444
VII,695
VII,699
VII,689
VII,695
VII,675
VII,619
VII,456
VII,575
VII,677
VII,557
VII,654
VII,655
VII,635
VII,499
VII,565
VII,698
VII,440
VII,666
VII,437
VII,443
VII,451
VII,470
VII,602
VII,655
VII,664
VII,509
VII,575
VII,629
VII,683
VII,654
VII,660
VII,476
VII,444
VII,675
VII,666
VII,706
VII,240
VII,689
VII,545
VII,483
VII,736
VII,718
VII,679
VII,660
VII,659
VII,665
VII,660
VII,511
VII,438
VII,501
VII,670
VII,642
VII,739
VII,439
VII,682
VII,487
VII,644
VII,438
VII,545
VII,754
VII,582
VII,474
VII,689
VII,712
VII,676
VII,443
VII,468
VII,576
VII,468
VII,519
VII,666
VII,659
VII,510
VII,309
VII,473
VII,449
VII,694
VII,678
VII,512
VII,669
VII,690
VII,463
VII,543
VII,447
VII,562
VII,662
VII,597
VII,581
VII,430
VII,280
VII,81
VII,665
VII,379
VII,489
VII,689
VII,624
VII,671
VII,699
VII,653
VII,649
VII,492
VII,498
VII,630
VII,595
VII,652
VII,631
VII,600
VII,499
VII,524
VII,649
VII,476
VII,612
VII,471
VII,488
VII,520
VII,270
VII,611
VII,626
VII,642
VII,156
VII,532
VII,594
VII,669
VII,613
VII,657
VII,303
VII,478
VII,640
VII,636
VII,689
VII,486
VII,657
VII,485
VII,310
VII,649
VII,660
VII,671
VII,657
VII,630
VII,636
VII,657
VII,325
VII,472
VII,455
VII,630
VII,621
VII,698
VII,475
VII,681
VII,379
VII,625
VII,255
VII,497
VII,708
VII,444
VII,366
VII,698
VII,695
VII,675
VII,488
VII,306
VII,531
VII,327
VII,476
VII,632
VII,649
VII,101
VII,497
VII,245
VII,285
VII,657
VII,656
VII,474
VII,647
VII,595
VII,474
VII,499
VII,492
VII,504
VII,628
VII,585
VII,587
VII,529
VII,548
VII,543
VII,650
VII,473
VII,563
VII,670
VII,650
VII,653
VII,639
VII,616
VII,586
VII,580
VII,513
VII,623
VII,607
VII,598
VII,600
VII,499
VII,565
VII,524
VII,618
VII,588
VII,555
VII,590
VII,562
VII,571
VII,506
VII,547
VII,607
VII,595
VII,547
VII,87
VII,493
VII,647
VII,558
VII,623
VII,510
VII,597
VII,612
VII,609
VII,608
VII,552
VII,592
VII,477
VII,517
VII,676
VII,652
VII,634
VII,619
VII,598
VII,604
VII,623
VII,545
VII,591
VII,508
VII,549
VII,571
VII,675
VII,587
VII,629
VII,520
VII,620
VII,514
VII,493
VII,688
VII,547
VII,479
VII,653
VII,614
VII,623
VII,562
VII,525
VII,88
VII,519
VII,471
VII,603
VII,619
VII,541
VII,524
VII,520
VII,527
VII,603
VII,619
VII,544
VII,611
VII,635
VII,558
VII,557
VII,566
VII,536
VII,598
VII,659
VII,663
VII,682
VII,691
VII,661
VII,722
VII,638
VII,709
VII,763
VII,685
VII,763
VII,755
VII,703
VII,730
VII,720
VII,683
VII,668
VII,763
VII,619
VII,617
VII,701
VII,698
VII,649
VII,618
VII,733
VII,652
VII,724
VII,708
VII,721
VII,670
VII,657
VII,647
VII,671
VII,686
VII,629
VII,701
VII,757
VII,626
VII,703
VII,685
VII,731
VII,703
VII,654
VII,735
VII,696
VII,668
VII,663
VII,692
VII,734
VII,676
VII,717
VII,751
VII,628
VII,634
VII,707
VII,685
VII,725
VII,674
VII,655
VII,683
VII,690
VII,732
VII,674
VII,669
VII,695
VII,662
VII,707
VII,695
VII,714
VII,665
VII,786
VII,741
VII,668
VII,708
VII,669
VII,630
VII,687
VII,664
VII,619
VII,697
VII,667
VII,686
VII,674
VII,657
VII,692
VII,706
VII,650
VII,671
VII,680
VII,692
VII,739
VII,712
VII,725
VII,679
VII,665
VII,672
VII,504
VII,414
VII,429
VII,702
VII,341
VII,390
VII,729
VII,712
VII,614
VII,726
VII,654
VII,36
VII,541
VII,696
VII,577
VII,677
VII,705
VII,642
VII,440
VII,476
VII,588
VII,733
VII,665
VII,37
VII,389
VII,455
VII,406
VII,636
VII,683
VII,701
VII,473
VII,612
VII,636
VII,608
VII,641
VII,700
VII,486
VII,44
VII,703
VII,693
VII,720
VII,433
VII,679
VII,520
VII,493
VII,753
VII,750
VII,698
VII,706
VII,674
VII,680
VII,700
VII,491
VII,38
VII,472
VII,684
VII,681
VII,693
VII,3
VII,708
VII,399
VII,661
VII,429
VII,520
VII,755
VII,556
VII,419
VII,680
VII,726
VII,702
VII,389
VII,424
VII,613
VII,502
VII,493
VII,660
VII,667
VII,451
VII,472
VII,419
VII,391
VII,701
VII,696
VII,457
VII,708
VII,717
VII,512
VII,562
VII,393
VII,552
VII,686
VII,589
VII,576
VII,616
VII,636
VII,607
VII,642
VII,603
VII,630
VII,658
VII,619
VII,666
VII,667
VII,622
VII,595
VII,657
VII,622
VII,627
VII,671
VII,529
VII,588
VII,610
VII,666
VII,612
VII,555
VII,652
VII,665
VII,652
VII,629
VII,640
VII,599
VII,564
VII,586
VII,565
VII,618
VII,564
VII,610
VII,662
VII,543
VII,605
VII,594
VII,659
VII,595
VII,578
VII,593
VII,630
VII,581
VII,589
VII,601
VII,633
VII,629
VII,627
VII,620
VII,582
VII,588
VII,609
VII,619
VII,653
VII,587
VII,596
VII,605
VII,644
VII,664
VII,638
VII,579
VII,596
VII,577
VII,617
VII,678
VII,623
VII,600
VII,659
VII,599
VII,632
VII,629
VII,593
VII,565
VII,600
VII,599
VII,584
VII,625
VII,603
VII,604
VII,599
VII,610
VII,650
VII,625
VII,612
VII,577
VII,625
VII,592
VII,637
VII,633
VII,606
VII,550
VII,656
VII,667
VII,471
VII,413
VII,424
VII,689
VII,338
VII,407
VII,724
VII,707
VII,597
VII,735
VII,682
VII,639
VII,67
VII,536
VII,691
VII,568
VII,668
VII,700
VII,645
VII,437
VII,471
VII,590
VII,724
VII,37
VII,652
VII,406
VII,446
VII,399
VII,631
VII,666
VII,689
VII,462
VII,614
VII,639
VII,591
VII,636
VII,693
VII,461
VII,7
VII,696
VII,678
VII,711
VII,412
VII,666
VII,515
VII,468
VII,745
VII,737
VII,693
VII,697
VII,659
VII,665
VII,693
VII,490
VII,1
VII,467
VII,686
VII,684
VII,684
VII,36
VII,709
VII,398
VII,656
VII,428
VII,495
VII,748
VII,523
VII,386
VII,671
VII,717
VII,703
VII,406
VII,423
VII,615
VII,477
VII,488
VII,653
VII,656
VII,446
VII,461
VII,418
VII,386
VII,700
VII,685
VII,452
VII,706
VII,712
VII,509
VII,557
VII,410
VII,547
VII,681
VII,652
VII,598
VII,443
VII,473
VII,453
VII,660
VII,358
VII,5
VII,668
VII,676
VII,674
VII,688
VII,646
VII,577
VII,405
VII,541
VII,678
VII,353
VII,620
VII,634
VII,595
VII,443
VII,488
VII,562
VII,708
VII,389
VII,629
VII,406
VII,79
VII,410
VII,618
VII,654
VII,641
VII,483
VII,581
VII,589
VII,668
VII,562
VII,657
VII,423
VII,413
VII,645
VII,657
VII,663
VII,380
VII,646
VII,520
VII,430
VII,707
VII,699
VII,691
VII,686
VII,621
VII,627
VII,661
VII,465
VII,407
VII,529
VII,653
VII,602
VII,711
VII,388
VII,684
VII,457
VII,619
VII,391
VII,540
VII,744
VII,478
VII,449
VII,724
VII,669
VII,678
VII,2
VII,473
VII,582
VII,439
VII,509
VII,604
VII,637
VII,445
VII,472
VII,447
VII,477
VII,700
VII,649
VII,501
VII,651
VII,647
VII,538
VII,594
VII,6
VII,580
VII,645
VII,645
VII,612
VII,465
VII,503
VII,485
VII,680
VII,388
VII,80
VII,664
VII,683
VII,689
VII,718
VII,655
VII,616
VII,459
VII,557
VII,691
VII,346
VII,634
VII,635
VII,615
VII,451
VII,520
VII,571
VII,721
VII,455
VII,640
VII,446
VII,79
VII,457
VII,620
VII,657
VII,658
VII,515
VII,588
VII,609
VII,683
VII,575
VII,660
VII,470
VII,453
VII,650
VII,656
VII,663
VII,409
VII,665
VII,545
VII,477
VII,730
VII,693
VII,693
VII,694
VII,622
VII,628
VII,664
VII,505
VII,447
VII,545
VII,663
VII,621
VII,723
VII,454
VII,708
VII,486
VII,633
VII,431
VII,568
VII,759
VII,491
VII,478
VII,732
VII,669
VII,702
VII,79
VII,513
VII,589
VII,476
VII,526
VII,614
VII,636
VII,479
VII,509
VII,479
VII,488
VII,715
VII,658
VII,518
VII,656
VII,654
VII,551
VII,610
VII,83
VII,596
VII,657
VII,569
VII,576
VII,298
VII,145
VII,207
VII,599
VII,330
VII,411
VII,647
VII,651
VII,614
VII,654
VII,625
VII,558
VII,422
VII,446
VII,646
VII,585
VII,595
VII,595
VII,576
VII,470
VII,270
VII,506
VII,670
VII,406
VII,599
VII,399
VII,410
VII,457
VII,537
VII,606
VII,594
VII,282
VII,519
VII,570
VII,608
VII,549
VII,612
VII,119
VII,406
VII,632
VII,637
VII,652
VII,404
VII,628
VII,398
VII,126
VII,632
VII,685
VII,640
VII,645
VII,600
VII,606
VII,612
VII,203
VII,400
VII,376
VII,589
VII,581
VII,640
VII,405
VII,648
VII,291
VII,578
VII,115
VII,419
VII,719
VII,320
VII,185
VII,685
VII,658
VII,642
VII,410
VII,192
VII,518
VII,141
VII,385
VII,612
VII,585
VII,229
VII,488
VII,121
VII,255
VII,620
VII,628
VII,412
VII,637
VII,626
VII,432
VII,446
VII,414
VII,450
VII,606
VII,636
VII,415
VII,577
VII,572
VII,568
VII,671
VII,550
VII,619
VII,685
VII,604
VII,684
VII,625
VII,624
VII,626
VII,626
VII,627
VII,610
VII,687
VII,596
VII,418
VII,632
VII,602
VII,611
VII,547
VII,657
VII,636
VII,564
VII,631
VII,618
VII,620
VII,537
VII,596
VII,578
VII,597
VII,546
VII,626
VII,678
VII,573
VII,611
VII,545
VII,638
VII,604
VII,611
VII,652
VII,606
VII,620
VII,589
VII,552
VII,642
VII,637
VII,644
VII,640
VII,576
VII,582
VII,613
VII,596
VII,632
VII,595
VII,609
VII,620
VII,666
VII,635
VII,592
VII,553
VII,633
VII,514
VII,613
VII,661
VII,578
VII,541
VII,679
VII,658
VII,586
VII,618
VII,553
VII,547
VII,547
VII,584
VII,613
VII,625
VII,580
VII,605
VII,541
VII,564
VII,633
VII,627
VII,587
VII,592
VII,581
VII,590
VII,629
VII,622
VII,627
VII,635
VII,585
VII,513
VII,656
VII,636
VII,612
VII,652
VII,596
VII,655
VII,681
VII,628
VII,699
VII,694
VII,624
VII,659
VII,675
VII,635
VII,615
VII,683
VII,601
VII,585
VII,606
VII,655
VII,626
VII,607
VII,647
VII,683
VII,586
VII,666
VII,654
VII,657
VII,606
VII,596
VII,546
VII,633
VII,602
VII,600
VII,693
VII,569
VII,633
VII,616
VII,673
VII,636
VII,624
VII,609
VII,637
VII,642
VII,634
VII,623
VII,635
VII,651
VII,639
VII,657
VII,612
VII,618
VII,637
VII,627
VII,667
VII,658
VII,635
VII,621
VII,662
VII,682
VII,621
VII,608
VII,598
VII,598
VII,658
VII,690
VII,665
VII,585
VII,698
VII,615
VII,615
VII,654
VII,601
VII,603
VII,624
VII,623
VII,619
VII,612
VII,616
VII,607
VII,625
VII,611
VII,697
VII,627
VII,622
VII,632
VII,627
VII,630
VII,726
VII,658
VII,682
VII,572
VII,582
VII,558
VII,601
VII,635
VII,622
VII,656
VII,585
VII,642
VII,669
VII,656
VII,710
VII,682
VII,622
VII,639
VII,687
VII,631
VII,599
VII,665
VII,503
VII,596
VII,650
VII,664
VII,642
VII,595
VII,671
VII,701
VII,565
VII,689
VII,641
VII,658
VII,594
VII,578
VII,546
VII,651
VII,586
VII,646
VII,704
VII,581
VII,634
VII,610
VII,696
VII,650
VII,608
VII,596
VII,639
VII,600
VII,596
VII,617
VII,455
VII,624
VII,659
VII,634
VII,591
VII,595
VII,634
VII,610
VII,690
VII,612
VII,612
VII,630
VII,638
VII,700
VII,624
VII,590
VII,609
VII,586
VII,654
VII,621
VII,615
VII,590
VII,674
VII,602
VII,618
VII,641
VII,625
VII,587
VII,612
VII,605
VII,573
VII,633
VII,616
VII,630
VII,605
VII,611
VII,673
VII,625
VII,621
VII,585
VII,635
VII,611
VII,685
VII,645
VII,668
VII,598
VII,631
VII,581
VII,430
VII,294
VII,97
VII,665
VII,345
VII,484
VII,692
VII,642
VII,664
VII,715
VII,653
VII,622
VII,489
VII,490
VII,623
VII,563
VII,652
VII,610
VII,618
VII,509
VII,156
VII,547
VII,686
VII,473
VII,618
VII,462
VII,483
VII,515
VII,282
VII,597
VII,633
VII,651
VII,556
VII,612
VII,662
VII,617
VII,639
VII,296
VII,469
VII,637
VII,658
VII,692
VII,474
VII,662
VII,483
VII,303
VII,668
VII,696
VII,664
VII,669
VII,645
VII,651
VII,643
VII,323
VII,463
VII,469
VII,654
VII,625
VII,671
VII,472
VII,690
VII,389
VII,626
VII,236
VII,499
VII,732
VII,363
VII,347
VII,697
VII,698
VII,684
VII,483
VII,314
VII,555
VII,320
VII,476
VII,618
VII,622
VII,115
VII,521
VII,257
VII,295
VII,663
VII,656
VII,455
VII,643
VII,659
VII,491
VII,540
VII,487
VII,522
VII,645
VII,604
VII,579
VII,531
VII,562
VII,551
VII,661
VII,484
VII,582
VII,669
VII,649
VII,672
VII,648
VII,587
VII,604
VII,526
VII,618
VII,626
VII,605
VII,589
VII,490
VII,575
VII,532
VII,87
VII,629
VII,612
VII,564
VII,614
VII,581
VII,588
VII,519
VII,546
VII,602
VII,586
VII,556
VII,484
VII,666
VII,571
VII,639
VII,527
VII,621
VII,619
VII,620
VII,591
VII,557
VII,601
VII,492
VII,534
VII,683
VII,664
VII,623
VII,622
VII,603
VII,609
VII,639
VII,558
VII,615
VII,504
VII,554
VII,563
VII,675
VII,611
VII,622
VII,525
VII,621
VII,529
VII,493
VII,690
VII,566
VII,488
VII,663
VII,597
VII,616
VII,581
VII,546
VII,1
VII,536
VII,482
VII,614
VII,626
VII,549
VII,523
VII,549
VII,522
VII,592
VII,640
VII,559
VII,616
VII,638
VII,539
VII,565
VII,585
VII,542
VII,601
VII,614
VII,601
VII,606
VII,609
VII,604
VII,711
VII,569
VII,590
VII,709
VII,638
VII,710
VII,692
VII,679
VII,553
VII,626
VII,568
VII,677
VII,662
VII,653
VII,624
VII,6
VII,629
VII,594
VII,493
VII,701
VII,636
VII,610
VII,639
VII,589
VII,609
VII,570
VII,626
VII,600
VII,646
VII,612
VII,484
VII,704
VII,625
VII,662
VII,564
VII,646
VII,654
VII,640
VII,621
VII,579
VII,641
VII,548
VII,571
VII,698
VII,656
VII,551
VII,646
VII,624
VII,630
VII,666
VII,604
VII,640
VII,549
VII,662
VII,183
VII,712
VII,635
VII,674
VII,524
VII,656
VII,556
VII,552
VII,718
VII,621
VII,543
VII,684
VII,627
VII,668
VII,589
VII,584
VII,485
VII,572
VII,531
VII,619
VII,659
VII,608
VII,568
VII,589
VII,574
VII,515
VII,682
VII,601
VII,681
VII,663
VII,583
VII,606
VII,593
VII,572
VII,657
VII,665
VII,684
VII,618
VII,624
VII,653
VII,729
VII,628
VII,669
VII,774
VII,724
VII,6
VII,764
VII,703
VII,709
VII,612
VII,608
VII,722
VII,608
VII,693
VII,681
VII,708
VII,683
VII,669
VII,647
VII,757
VII,608
VII,662
VII,591
VII,668
VII,683
VII,608
VII,678
VII,693
VII,704
VII,662
VII,666
VII,704
VII,706
VII,720
VII,620
VII,598
VII,712
VII,714
VII,730
VII,675
VII,706
VII,557
VII,627
VII,724
VII,777
VII,690
VII,778
VII,717
VII,723
VII,722
VII,699
VII,592
VII,617
VII,677
VII,754
VII,739
VII,607
VII,744
VII,603
VII,735
VII,625
VII,593
VII,740
VII,686
VII,632
VII,755
VII,736
VII,738
VII,668
VII,648
VII,665
VII,624
VII,554
VII,699
VII,723
VII,663
VII,655
VII,645
VII,617
VII,738
VII,706
VII,539
VII,703
VII,753
VII,629
VII,672
VII,672
VII,601
VII,735
VII,577
VII,591
VII,603
VII,594
VII,568
VII,670
VII,587
VII,563
VII,667
VII,614
VII,712
VII,693
VII,640
VII,579
VII,631
VII,597
VII,545
VII,667
VII,542
VII,564
VII,623
VII,654
VII,613
VII,558
VII,626
VII,641
VII,543
VII,636
VII,562
VII,575
VII,549
VII,573
VII,569
VII,581
VII,617
VII,571
VII,625
VII,706
VII,648
VII,600
VII,643
VII,640
VII,571
VII,625
VII,593
VII,586
VII,568
VII,607
VII,651
VII,641
VII,615
VII,654
VII,577
VII,583
VII,648
VII,587
VII,637
VII,605
VII,614
VII,619
VII,627
VII,640
VII,637
VII,583
VII,605
VII,548
VII,624
VII,666
VII,593
VII,557
VII,693
VII,631
VII,631
VII,562
VII,565
VII,572
VII,606
VII,549
VII,413
VII,575
VII,568
VII,611
VII,565
VII,583
VII,662
VII,643
VII,578
VII,617
VII,607
VII,616
VII,659
VII,564
VII,626
VII,574
VII,657
VII,609
VII,648
VII,640
VII,634
VII,661
VII,616
VII,658
VII,700
VII,678
VII,726
VII,756
VII,650
VII,665
VII,688
VII,649
VII,629
VII,674
VII,634
VII,621
VII,666
VII,660
VII,657
VII,623
VII,703
VII,700
VII,605
VII,693
VII,657
VII,660
VII,612
VII,611
VII,633
VII,634
VII,639
VII,639
VII,662
VII,720
VII,648
VII,622
VII,700
VII,567
VII,683
VII,678
VII,645
VII,641
VII,618
VII,629
VII,712
VII,637
VII,689
VII,678
VII,669
VII,675
VII,4
VII,631
VII,694
VII,637
VII,679
VII,673
VII,713
VII,699
VII,702
VII,613
VII,608
VII,597
VII,673
VII,759
VII,632
VII,598
VII,715
VII,683
VII,696
VII,657
VII,626
VII,638
VII,632
VII,631
VII,622
VII,666
VII,640
VII,652
VII,612
VII,603
VII,692
VII,653
VII,638
VII,659
VII,676
VII,650
VII,720
VII,661
VII,686
VII,633
VII,589
VII,575
VII,331
VII,196
VII,274
VII,604
VII,376
VII,424
VII,650
VII,650
VII,626
VII,647
VII,638
VII,561
VII,502
VII,486
VII,644
VII,559
VII,598
VII,596
VII,570
VII,476
VII,303
VII,510
VII,685
VII,486
VII,594
VII,461
VII,423
VII,470
VII,119
VII,545
VII,616
VII,610
VII,296
VII,527
VII,564
VII,620
VII,600
VII,622
VII,468
VII,628
VII,633
VII,657
VII,436
VII,638
VII,421
VII,7
VII,631
VII,686
VII,641
VII,639
VII,608
VII,614
VII,626
VII,264
VII,462
VII,409
VII,614
VII,587
VII,663
VII,485
VII,655
VII,344
VII,590
VII,136
VII,420
VII,702
VII,313
VII,230
VII,679
VII,663
VII,649
VII,423
VII,253
VII,526
VII,24
VII,418
VII,639
VII,613
VII,296
VII,494
VII,180
VII,311
VII,638
VII,641
VII,483
VII,651
VII,629
VII,448
VII,468
VII,427
VII,457
VII,619
VII,663
VII,674
VII,478
VII,420
VII,431
VII,696
VII,345
VII,414
VII,731
VII,714
VII,604
VII,742
VII,689
VII,646
VII,74
VII,543
VII,698
VII,575
VII,675
VII,707
VII,652
VII,444
VII,478
VII,597
VII,731
VII,44
VII,659
VII,7
VII,413
VII,453
VII,406
VII,638
VII,673
VII,696
VII,469
VII,621
VII,646
VII,598
VII,643
VII,700
VII,468
VII,703
VII,685
VII,718
VII,419
VII,673
VII,522
VII,475
VII,752
VII,744
VII,700
VII,704
VII,666
VII,672
VII,700
VII,497
VII,8
VII,474
VII,693
VII,691
VII,691
VII,43
VII,716
VII,405
VII,663
VII,435
VII,502
VII,755
VII,530
VII,393
VII,678
VII,724
VII,710
VII,413
VII,430
VII,622
VII,484
VII,495
VII,660
VII,663
VII,453
VII,468
VII,425
VII,393
VII,707
VII,692
VII,459
VII,713
VII,719
VII,516
VII,564
VII,417
VII,554
VII,688
VII,627
VII,619
VII,669
VII,666
VII,631
VII,706
VII,609
VII,646
VII,698
VII,654
VII,718
VII,734
VII,670
VII,677
VII,691
VII,710
VII,656
VII,668
VII,628
VII,606
VII,654
VII,675
VII,640
VII,612
VII,703
VII,703
VII,595
VII,696
VII,645
VII,650
VII,632
VII,604
VII,636
VII,650
VII,637
VII,619
VII,654
VII,712
VII,640
VII,567
VII,628
VII,703
VII,646
VII,647
VII,672
VII,666
VII,664
VII,635
VII,723
VII,656
VII,664
VII,659
VII,637
VII,641
VII,571
VII,654
VII,697
VII,693
VII,669
VII,668
VII,708
VII,702
VII,720
VII,642
VII,654
VII,612
VII,675
VII,744
VII,651
VII,614
VII,700
VII,652
VII,714
VII,645
VII,646
VII,620
VII,634
VII,668
VII,637
VII,685
VII,635
VII,644
VII,647
VII,618
VII,720
VII,673
VII,672
VII,632
VII,651
VII,664
VII,731
VII,649
VII,712
VII,648
VII,601
VII,601
VII,635
VII,657
VII,635
VII,643
VII,619
VII,658
VII,712
VII,658
VII,720
VII,720
VII,617
VII,680
VII,677
VII,641
VII,623
VII,670
VII,579
VII,611
VII,644
VII,666
VII,636
VII,609
VII,654
VII,693
VII,578
VII,678
VII,657
VII,656
VII,637
VII,611
VII,624
VII,608
VII,658
VII,620
VII,640
VII,714
VII,571
VII,683
VII,633
VII,685
VII,646
VII,640
VII,651
VII,618
VII,637
VII,640
VII,671
VII,571
VII,665
VII,653
VII,287
VII,293
VII,683
VII,632
VII,679
VII,663
VII,653
VII,648
VII,690
VII,692
VII,674
VII,627
VII,635
VII,624
VII,618
VII,699
VII,648
VII,600
VII,693
VII,646
VII,668
VII,657
VII,631
VII,621
VII,633
VII,634
VII,600
VII,638
VII,637
VII,610
VII,629
VII,626
VII,678
VII,620
VII,650
VII,608
VII,659
VII,617
VII,698
VII,661
VII,656
VII,573
VII,630
VII,625
VII,698
VII,694
VII,667
VII,683
VII,660
VII,664
VII,673
VII,680
VII,736
VII,706
VII,668
VII,679
VII,710
VII,702
VII,645
VII,652
VII,639
VII,650
VII,619
VII,706
VII,689
VII,608
VII,735
VII,720
VII,593
VII,711
VII,663
VII,663
VII,652
VII,652
VII,609
VII,596
VII,692
VII,591
VII,621
VII,730
VII,625
VII,678
VII,657
VII,718
VII,647
VII,640
VII,651
VII,646
VII,654
VII,664
VII,709
VII,682
VII,636
VII,292
VII,652
VII,658
VII,682
VII,658
VII,712
VII,682
VII,658
VII,645
VII,690
VII,719
VII,614
VII,635
VII,623
VII,641
VII,698
VII,737
VII,677
VII,637
VII,337
VII,6
VII,608
VII,663
VII,654
VII,592
VII,659
VII,677
VII,615
VII,653
VII,663
VII,664
VII,665
VII,670
VII,719
VII,671
VII,679
VII,646
VII,683
VII,604
VII,732
VII,667
VII,692
VII,643
VII,614
VII,621
VII,493
VII,476
VII,451
VII,646
VII,350
VII,381
VII,661
VII,669
VII,681
VII,685
VII,634
VII,580
VII,449
VII,524
VII,699
VII,533
VII,622
VII,647
VII,585
VII,240
VII,486
VII,552
VII,696
VII,433
VII,630
VII,412
VII,380
VII,409
VII,404
VII,606
VII,637
VII,639
VII,474
VII,557
VII,579
VII,675
VII,593
VII,645
VII,436
VII,419
VII,672
VII,651
VII,651
VII,656
VII,513
VII,443
VII,732
VII,697
VII,648
VII,668
VII,631
VII,637
VII,645
VII,489
VII,413
VII,465
VII,656
VII,605
VII,719
VII,432
VII,657
VII,404
VII,624
VII,425
VII,495
VII,744
VII,494
VII,432
VII,709
VII,657
VII,651
VII,380
VII,470
VII,558
VII,448
VII,494
VII,625
VII,622
VII,449
VII,258
VII,459
VII,423
VII,687
VII,637
VII,475
VII,670
VII,658
VII,510
VII,535
VII,384
VII,527
VII,652
VII,620
VII,574
VII,647
VII,652
VII,644
VII,617
VII,604
VII,647
VII,694
VII,637
VII,712
VII,697
VII,614
VII,647
VII,667
VII,612
VII,652
VII,661
VII,603
VII,579
VII,639
VII,689
VII,657
VII,592
VII,668
VII,679
VII,581
VII,666
VII,646
VII,665
VII,628
VII,620
VII,642
VII,600
VII,662
VII,601
VII,641
VII,706
VII,586
VII,641
VII,638
VII,673
VII,666
VII,618
VII,646
VII,656
VII,607
VII,645
VII,692
VII,682
VII,663
VII,637
VII,605
